station,easting,northing,elevation
"210135",603335.098,6419790.138,100.000
"210136",603343.230,6419795.958,100.000
"210137",603351.362,6419801.778,100.000
"210138",603359.494,6419807.598,100.000
"210139",603367.626,6419813.418,100.000
"210140",603375.758,6419819.238,100.000
"210141",603383.890,6419825.058,100.000
"210142",603392.021,6419830.878,100.000
"210143",603400.153,6419836.698,100.000
"210144",603408.285,6419842.518,100.000
"210145",603416.417,6419848.338,100.000
"210146",603424.549,6419854.158,100.000
"210147",603432.681,6419859.978,100.000
"210148",603440.813,6419865.798,100.000
"210149",603448.945,6419871.618,100.000
"210150",603457.076,6419877.438,100.000
"210151",603465.208,6419883.258,100.000
"210152",603473.340,6419889.078,100.000
"210153",603481.472,6419894.898,100.000
"210154",603489.604,6419900.718,100.000
"210155",603497.736,6419906.538,100.000
"210156",603505.868,6419912.358,100.000
"210157",603513.999,6419918.178,100.000
"210158",603522.131,6419923.998,100.000
"210159",603530.263,6419929.818,100.000
"210160",603538.395,6419935.638,100.000
"210161",603546.527,6419941.459,100.000
"210162",603554.659,6419947.279,100.000
"210163",603562.791,6419953.099,100.000
"210164",603570.923,6419958.919,100.000
"210165",603579.054,6419964.739,100.000
"210166",603587.186,6419970.559,100.000
"210167",603595.318,6419976.379,100.000
"210168",603603.450,6419982.199,100.000
"210169",603611.582,6419988.019,100.000
"210170",603619.714,6419993.839,100.000
"210171",603627.846,6419999.659,100.000
"210172",603635.978,6420005.479,100.000
"210173",603644.109,6420011.299,100.000
"210174",603652.241,6420017.119,100.000
"210175",603660.373,6420022.939,100.000
"210176",603668.505,6420028.759,100.000
"210177",603676.637,6420034.579,100.000
"210178",603684.769,6420040.399,100.000
"210179",603692.901,6420046.219,100.000
"210180",603701.033,6420052.039,100.000
"210181",603709.164,6420057.859,100.000
"210182",603717.296,6420063.679,100.000
"210183",603725.428,6420069.499,100.000
"210184",603733.560,6420075.319,100.000
"210185",603741.692,6420081.139,100.000
"210186",603749.824,6420086.959,100.000
"210187",603757.956,6420092.779,100.000
"210188",603766.087,6420098.599,100.000
"210189",603774.219,6420104.419,100.000
"210190",603782.351,6420110.239,100.000
"210191",603790.483,6420116.059,100.000
"210192",603798.615,6420121.879,100.000
"210193",603806.747,6420127.699,100.000
"210194",603814.879,6420133.519,100.000
"210195",603823.011,6420139.339,100.000
"210196",603831.142,6420145.159,100.000
"210197",603839.274,6420150.979,100.000
"210198",603847.406,6420156.799,100.000
"210199",603855.538,6420162.619,100.000
"210200",603863.670,6420168.439,100.000
"210201",603871.802,6420174.259,100.000
"210202",603879.934,6420180.079,100.000
"210203",603888.066,6420185.900,100.000
"210204",603896.197,6420191.720,100.000
"210205",603904.329,6420197.540,100.000
"210206",603912.461,6420203.360,100.000
"210207",603920.593,6420209.180,100.000
"210208",603928.725,6420215.000,100.000
"210209",603936.857,6420220.820,100.000
"210210",603944.989,6420226.640,100.000
"210211",603953.120,6420232.460,100.000
"210212",603961.252,6420238.280,100.000
"210213",603969.384,6420244.100,100.000
"210214",603977.516,6420249.920,100.000
"210215",603985.648,6420255.740,100.000
"210216",603993.780,6420261.560,100.000
"210217",604001.912,6420267.380,100.000
"210218",604010.044,6420273.200,100.000
"210219",604018.175,6420279.020,100.000
"210220",604026.307,6420284.840,100.000
"210221",604034.439,6420290.660,100.000
"210222",604042.571,6420296.480,100.000
"210223",604050.703,6420302.300,100.000
"210224",604058.835,6420308.120,100.000
"210225",604066.967,6420313.940,100.000
"210226",604075.099,6420319.760,100.000
"210227",604083.230,6420325.580,100.000
"210228",604091.362,6420331.400,100.000
"210229",604099.494,6420337.220,100.000
"210230",604107.626,6420343.040,100.000
"210231",604115.758,6420348.860,100.000
"210232",604123.890,6420354.680,100.000
"210233",604132.022,6420360.500,100.000
"210234",604140.154,6420366.320,100.000
"210235",604148.285,6420372.140,100.000
"210236",604156.417,6420377.960,100.000
"210237",604164.549,6420383.780,100.000
"210238",604172.681,6420389.600,100.000
"210239",604180.813,6420395.420,100.000
"210240",604188.945,6420401.240,100.000
"210241",604197.077,6420407.060,100.000
"210242",604205.208,6420412.880,100.000
"210243",604213.340,6420418.700,100.000
"210244",604221.472,6420424.520,100.000
"210245",604229.604,6420430.341,100.000
"210246",604237.736,6420436.161,100.000
"210247",604245.868,6420441.981,100.000
"210248",604254.000,6420447.801,100.000
"210249",604262.132,6420453.621,100.000
"210250",604270.263,6420459.441,100.000
"210251",604278.395,6420465.261,100.000
"210252",604286.527,6420471.081,100.000
"210253",604294.659,6420476.901,100.000
"210254",604302.791,6420482.721,100.000
"210255",604310.923,6420488.541,100.000
"210256",604319.055,6420494.361,100.000
"210257",604327.187,6420500.181,100.000
"210258",604335.318,6420506.001,100.000
"210259",604343.450,6420511.821,100.000
"210260",604351.582,6420517.641,100.000
"210261",604359.714,6420523.461,100.000
"210262",604367.846,6420529.281,100.000
"210263",604375.978,6420535.101,100.000
"210264",604384.110,6420540.921,100.000
"210265",604392.242,6420546.741,100.000
"210266",604400.373,6420552.561,100.000
"210267",604408.505,6420558.381,100.000
"210268",604416.637,6420564.201,100.000
"210269",604424.769,6420570.021,100.000
"210270",604432.901,6420575.841,100.000
"210271",604441.033,6420581.661,100.000
"210272",604449.165,6420587.481,100.000
"210273",604457.296,6420593.301,100.000
"210274",604465.428,6420599.121,100.000
"210275",604473.560,6420604.941,100.000
"210276",604481.692,6420610.761,100.000
"210277",604489.824,6420616.581,100.000
"210278",604497.956,6420622.401,100.000
"210279",604506.088,6420628.221,100.000
"210280",604514.220,6420634.041,100.000
"210281",604522.351,6420639.861,100.000
"210282",604530.483,6420645.681,100.000
"210283",604538.615,6420651.501,100.000
"210284",604546.747,6420657.321,100.000
"210285",604554.879,6420663.141,100.000
"210286",604563.011,6420668.961,100.000
"210287",604571.143,6420674.782,100.000
"210288",604579.275,6420680.602,100.000
"210289",604587.414,6420686.410,100.000
"210290",604596.084,6420691.394,100.000
"210291",604604.753,6420696.378,100.000
"210292",604613.423,6420701.361,100.000
"210293",604622.092,6420706.345,100.000
"210294",604630.762,6420711.329,100.000
"210295",604639.431,6420716.313,100.000
"210296",604648.101,6420721.297,100.000
"210297",604656.770,6420726.281,100.000
"210298",604665.440,6420731.265,100.000
"210299",604674.109,6420736.248,100.000
"210300",604682.779,6420741.232,100.000
"210301",604691.449,6420746.216,100.000
"210302",604700.118,6420751.200,100.000
"210303",604708.788,6420756.184,100.000
"210304",604717.457,6420761.168,100.000
"210305",604726.127,6420766.152,100.000
"210306",604734.796,6420771.136,100.000
"210307",604743.466,6420776.119,100.000
"210308",604752.135,6420781.103,100.000
"210309",604760.805,6420786.087,100.000
"210310",604769.475,6420791.071,100.000
"210311",604778.144,6420796.055,100.000
"210312",604786.814,6420801.039,100.000
"210313",604795.483,6420806.023,100.000
"210314",604804.153,6420811.006,100.000
"210315",604812.822,6420815.990,100.000
"210316",604821.492,6420820.974,100.000
"210317",604830.161,6420825.958,100.000
"210318",604838.831,6420830.942,100.000
"210319",604847.500,6420835.926,100.000
"210320",604856.170,6420840.910,100.000
"210321",604864.840,6420845.893,100.000
"210322",604873.509,6420850.877,100.000
"210323",604882.179,6420855.861,100.000
"210324",604890.848,6420860.845,100.000
"210325",604899.518,6420865.829,100.000
"210326",604908.187,6420870.813,100.000
"210327",604916.857,6420875.797,100.000
"210328",604925.526,6420880.780,100.000
"210329",604934.196,6420885.764,100.000
"210330",604942.866,6420890.748,100.000
"210331",604951.535,6420895.732,100.000
"210332",604960.205,6420900.716,100.000
"210333",604968.874,6420905.700,100.000
"210334",604977.544,6420910.684,100.000
"210335",604986.213,6420915.668,100.000
"210336",604994.883,6420920.651,100.000
"210337",605003.552,6420925.635,100.000
"210338",605012.222,6420930.619,100.000
"210339",605020.891,6420935.603,100.000
"210340",605029.561,6420940.587,100.000
"210341",605038.231,6420945.571,100.000
"210342",605046.900,6420950.555,100.000
"210343",605055.570,6420955.538,100.000
"210344",605064.239,6420960.522,100.000
"210345",605072.909,6420965.506,100.000
"210346",605081.578,6420970.490,100.000
"210347",605090.248,6420975.474,100.000
"210348",605098.917,6420980.458,100.000
"210349",605107.587,6420985.442,100.000
"210350",605116.257,6420990.425,100.000
"210351",605124.926,6420995.409,100.000
"210352",605133.596,6421000.393,100.000
"210353",605142.265,6421005.377,100.000
"210354",605150.935,6421010.361,100.000
"210355",605159.604,6421015.345,100.000
"210356",605168.274,6421020.329,100.000
"210357",605176.943,6421025.313,100.000
"210358",605185.613,6421030.296,100.000
"210359",605194.283,6421035.280,100.000
"210360",605202.952,6421040.264,100.000
"210361",605211.622,6421045.248,100.000
"210362",605220.291,6421050.232,100.000
"210363",605228.961,6421055.216,100.000
"210364",605237.630,6421060.200,100.000
"210365",605246.300,6421065.183,100.000
"210366",605254.969,6421070.167,100.000
"210367",605263.639,6421075.151,100.000
"210368",605272.308,6421080.135,100.000
"210369",605280.978,6421085.119,100.000
"210370",605289.648,6421090.103,100.000
"210371",605298.317,6421095.087,100.000
"210372",605306.987,6421100.070,100.000
"210373",605315.656,6421105.054,100.000
"210374",605324.326,6421110.038,100.000
"210375",605332.995,6421115.022,100.000
"210376",605341.665,6421120.006,100.000
"210377",605350.334,6421124.990,100.000
"210378",605359.004,6421129.974,100.000
"210379",605367.674,6421134.957,100.000
"210380",605376.343,6421139.941,100.000
"210381",605385.013,6421144.925,100.000
"210382",605393.682,6421149.909,100.000
"210383",605402.352,6421154.893,100.000
"210384",605411.021,6421159.877,100.000
"210385",605419.691,6421164.861,100.000
"210386",605428.360,6421169.845,100.000
"210387",605437.030,6421174.828,100.000
"210388",605445.699,6421179.812,100.000
"210389",605454.369,6421184.796,100.000
"210390",605463.039,6421189.780,100.000
"210391",605471.708,6421194.764,100.000
"210392",605480.378,6421199.748,100.000
"210393",605489.047,6421204.732,100.000
"210394",605497.717,6421209.715,100.000
"210395",605506.386,6421214.699,100.000
"210396",605515.056,6421219.683,100.000
"210397",605523.725,6421224.667,100.000
"210398",605532.395,6421229.651,100.000
"210399",605541.065,6421234.635,100.000
"210400",605549.734,6421239.619,100.000
"210401",605558.404,6421244.602,100.000
"210402",605567.073,6421249.586,100.000
"210403",605575.743,6421254.570,100.000
"210404",605584.412,6421259.554,100.000
"210405",605593.082,6421264.538,100.000
"210406",605601.751,6421269.522,100.000
"210407",605610.421,6421274.506,100.000
"210408",605619.091,6421279.490,100.000
"210409",605627.760,6421284.473,100.000
"210410",605636.430,6421289.457,100.000
"210411",605645.099,6421294.441,100.000
"210412",605653.769,6421299.425,100.000
"210413",605662.438,6421304.409,100.000
"210414",605671.108,6421309.393,100.000
"210415",605679.777,6421314.377,100.000
"210416",605688.447,6421319.360,100.000
"210417",605697.116,6421324.344,100.000
"210418",605705.786,6421329.328,100.000
"210419",605714.456,6421334.312,100.000
"210420",605723.125,6421339.296,100.000
"210421",605731.795,6421344.280,100.000
"210422",605740.464,6421349.264,100.000
"210423",605749.134,6421354.247,100.000
"210424",605757.803,6421359.231,100.000
"210425",605766.473,6421364.215,100.000
"210426",605775.142,6421369.199,100.000
"210427",605783.812,6421374.183,100.000
"210428",605792.482,6421379.167,100.000
"210429",605801.151,6421384.151,100.000
"210430",605809.821,6421389.134,100.000
"210431",605818.490,6421394.118,100.000
"210432",605827.160,6421399.102,100.000
"210433",605835.829,6421404.086,100.000
"210434",605844.499,6421409.070,100.000
"210435",605853.168,6421414.054,100.000
"210436",605861.838,6421419.038,100.000
"210437",605870.507,6421424.022,100.000
"210438",605879.177,6421429.005,100.000
"210439",605887.847,6421433.989,100.000
"210440",605896.516,6421438.973,100.000
"210441",605905.186,6421443.957,100.000
"210442",605913.855,6421448.941,100.000
"210443",605922.525,6421453.925,100.000
"210444",605931.194,6421458.909,100.000
"210445",605939.864,6421463.892,100.000
"210446",605948.533,6421468.876,100.000
"210447",605957.203,6421473.860,100.000
"210448",605965.873,6421478.844,100.000
"210449",605974.542,6421483.828,100.000
"210450",605983.212,6421488.812,100.000
"210451",605991.881,6421493.796,100.000
"210452",606000.551,6421498.779,100.000
"210453",606009.220,6421503.763,100.000
"210454",606017.890,6421508.747,100.000
"210455",606026.559,6421513.731,100.000
"210456",606035.229,6421518.715,100.000
"210457",606043.898,6421523.699,100.000
"210458",606052.568,6421528.683,100.000
"210459",606061.238,6421533.667,100.000
"210460",606069.907,6421538.650,100.000
"210461",606078.577,6421543.634,100.000
"210462",606087.246,6421548.618,100.000
"210463",606095.916,6421553.602,100.000
"210464",606104.585,6421558.586,100.000
"210465",606113.255,6421563.570,100.000
"210466",606121.924,6421568.554,100.000
"210467",606130.594,6421573.537,100.000
"210468",606139.264,6421578.521,100.000
"210469",606147.933,6421583.505,100.000
"210470",606156.603,6421588.489,100.000
"210471",606165.272,6421593.473,100.000
"210472",606173.942,6421598.457,100.000
"210473",606182.611,6421603.441,100.000
"210474",606191.281,6421608.424,100.000
"210475",606199.950,6421613.408,100.000
"210476",606208.620,6421618.392,100.000
"210477",606217.290,6421623.376,100.000
"210478",606225.959,6421628.360,100.000
"210479",606234.629,6421633.344,100.000
"210480",606243.298,6421638.328,100.000
"210481",606251.968,6421643.311,100.000
"210482",606260.637,6421648.295,100.000
"210483",606269.307,6421653.279,100.000
"210484",606277.976,6421658.263,100.000
"210485",606286.646,6421663.247,100.000
"210486",606295.315,6421668.231,100.000
"210487",606303.985,6421673.215,100.000
"210488",606312.655,6421678.199,100.000
"210489",606321.324,6421683.182,100.000
"210490",606329.994,6421688.166,100.000
"210491",606338.663,6421693.150,100.000
"210492",606347.333,6421698.134,100.000
"210493",606356.002,6421703.118,100.000
"210494",606364.672,6421708.102,100.000
"210495",606373.341,6421713.086,100.000
"210496",606382.011,6421718.069,100.000
"210497",606390.681,6421723.053,100.000
"210498",606399.350,6421728.037,100.000
"210499",606408.020,6421733.021,100.000
"210500",606416.689,6421738.005,100.000
"210501",606425.359,6421742.989,100.000
"210502",606434.028,6421747.973,100.000
"210503",606442.698,6421752.956,100.000
"210504",606451.367,6421757.940,100.000
"210505",606460.037,6421762.924,100.000
"210506",606468.706,6421767.908,100.000
"210507",606477.376,6421772.892,100.000
"210508",606486.046,6421777.876,100.000
"210509",606494.715,6421782.860,100.000
"210510",606503.385,6421787.844,100.000
"210511",606512.054,6421792.827,100.000
"210512",606520.724,6421797.811,100.000
"210513",606529.393,6421802.795,100.000
"210514",606538.063,6421807.779,100.000
"210515",606546.732,6421812.763,100.000
"210516",606555.402,6421817.747,100.000
"210517",606564.072,6421822.731,100.000
"210518",606572.741,6421827.714,100.000
"210519",606581.411,6421832.698,100.000
"210520",606590.080,6421837.682,100.000
"210521",606598.750,6421842.666,100.000
"210522",606607.419,6421847.650,100.000
"210523",606616.089,6421852.634,100.000
"210524",606624.758,6421857.618,100.000
"210525",606633.428,6421862.601,100.000
"210526",606642.098,6421867.585,100.000
"210527",606650.767,6421872.569,100.000
"210528",606659.437,6421877.553,100.000
"210529",606668.106,6421882.537,100.000
"210530",606676.776,6421887.521,100.000
"210531",606685.445,6421892.505,100.000
"210532",606694.115,6421897.488,100.000
"210533",606702.784,6421902.472,100.000
"210534",606711.454,6421907.456,100.000
"210535",606720.123,6421912.440,100.000
"210536",606728.793,6421917.424,100.000
"210537",606737.463,6421922.408,100.000
"210538",606746.132,6421927.392,100.000
"210539",606754.802,6421932.376,100.000
"210540",606763.471,6421937.359,100.000
"210541",606772.141,6421942.343,100.000
"210542",606780.810,6421947.327,100.000
"210543",606789.480,6421952.311,100.000
"210544",606798.149,6421957.295,100.000
"210545",606806.819,6421962.279,100.000
"210546",606815.489,6421967.263,100.000
"210547",606824.158,6421972.246,100.000
"210548",606832.828,6421977.230,100.000
"210549",606841.497,6421982.214,100.000
"210550",606850.167,6421987.198,100.000
"210551",606858.836,6421992.182,100.000
"210552",606867.506,6421997.166,100.000
"210553",606876.175,6422002.150,100.000
"210554",606884.845,6422007.133,100.000
"210555",606893.514,6422012.117,100.000
"210556",606902.184,6422017.101,100.000
"210557",606910.854,6422022.085,100.000
"210558",606919.523,6422027.069,100.000
"210559",606928.193,6422032.053,100.000
"210560",606936.862,6422037.037,100.000
"210561",606945.532,6422042.021,100.000
"210562",606954.201,6422047.004,100.000
"210563",606962.871,6422051.988,100.000
"210564",606971.540,6422056.972,100.000
"210565",606980.210,6422061.956,100.000
"210566",606988.880,6422066.940,100.000
"210567",606997.549,6422071.924,100.000
"210568",607006.219,6422076.908,100.000
"210569",607014.888,6422081.891,100.000
"210570",607023.558,6422086.875,100.000
"210571",607032.227,6422091.859,100.000
"210572",607040.897,6422096.843,100.000
"210573",607049.566,6422101.827,100.000
"210574",607058.236,6422106.811,100.000
"210575",607066.906,6422111.795,100.000
"210576",607075.575,6422116.778,100.000
"210577",607084.245,6422121.762,100.000
"210578",607092.914,6422126.746,100.000
"210579",607101.584,6422131.730,100.000
"210580",607110.253,6422136.714,100.000
"210581",607118.923,6422141.698,100.000
"210582",607127.592,6422146.682,100.000
"210583",607136.262,6422151.665,100.000
"210584",607144.931,6422156.649,100.000
"210585",607153.601,6422161.633,100.000
"210586",607162.271,6422166.617,100.000
"210587",607170.940,6422171.601,100.000
"210588",607179.610,6422176.585,100.000
"210589",607188.279,6422181.569,100.000
"210590",607196.949,6422186.553,100.000
"210591",607205.618,6422191.536,100.000
"210592",607214.288,6422196.520,100.000
"210593",607222.957,6422201.504,100.000
"210594",607231.627,6422206.488,100.000
"210595",607240.297,6422211.472,100.000
"210596",607248.966,6422216.456,100.000
"210597",607257.636,6422221.440,100.000
"210598",607266.305,6422226.423,100.000
"210599",607274.975,6422231.407,100.000
"210600",607283.644,6422236.391,100.000
"210601",607292.314,6422241.375,100.000
"210602",607300.983,6422246.359,100.000
"210603",607309.653,6422251.343,100.000
"210604",607318.322,6422256.327,100.000
"210605",607326.992,6422261.310,100.000
"210606",607335.662,6422266.294,100.000
"210607",607344.331,6422271.278,100.000
"210608",607353.001,6422276.262,100.000
"210609",607361.670,6422281.246,100.000
"210610",607370.340,6422286.230,100.000
"210611",607379.009,6422291.214,100.000
"210612",607387.679,6422296.198,100.000
"210613",607396.348,6422301.181,100.000
"210614",607405.018,6422306.165,100.000
"210615",607413.688,6422311.149,100.000
"210616",607422.357,6422316.133,100.000
"210617",607431.027,6422321.117,100.000
"210618",607439.696,6422326.101,100.000
"210619",607448.563,6422330.718,100.000
"210620",607457.501,6422335.202,100.000
"210621",607466.439,6422339.687,100.000
"210622",607475.377,6422344.171,100.000
"210623",607484.315,6422348.656,100.000
"210624",607493.253,6422353.140,100.000
"210625",607502.191,6422357.625,100.000
"210626",607511.129,6422362.109,100.000
"210627",607520.068,6422366.594,100.000
"210628",607529.006,6422371.078,100.000
"210629",607537.944,6422375.563,100.000
"210630",607546.882,6422380.048,100.000
"210631",607555.820,6422384.532,100.000
"210632",607564.758,6422389.017,100.000
"210633",607573.696,6422393.501,100.000
"210634",607582.634,6422397.986,100.000
"210635",607591.572,6422402.470,100.000
"210636",607600.510,6422406.955,100.000
"210637",607609.448,6422411.439,100.000
"210638",607618.386,6422415.924,100.000
"210639",607627.324,6422420.408,100.000
"210640",607636.262,6422424.893,100.000
"210641",607645.200,6422429.377,100.000
"210642",607654.139,6422433.862,100.000
"210643",607663.077,6422438.346,100.000
"210644",607672.015,6422442.831,100.000
"210645",607680.953,6422447.315,100.000
"210646",607689.891,6422451.800,100.000
"210647",607698.829,6422456.284,100.000
"210648",607707.767,6422460.769,100.000
"210649",607716.705,6422465.254,100.000
"210650",607725.643,6422469.738,100.000
"210651",607734.581,6422474.223,100.000
"210652",607743.519,6422478.707,100.000
"210653",607752.457,6422483.192,100.000
"210654",607761.395,6422487.676,100.000
"210655",607770.333,6422492.161,100.000
"210656",607779.271,6422496.645,100.000
"210657",607788.209,6422501.130,100.000
"210658",607797.148,6422505.614,100.000
"210659",607806.086,6422510.099,100.000
"210660",607815.024,6422514.583,100.000
"210661",607823.962,6422519.068,100.000
"210662",607832.900,6422523.552,100.000
"210663",607841.838,6422528.037,100.000
"210664",607850.776,6422532.521,100.000
"210665",607859.714,6422537.006,100.000
"210666",607868.652,6422541.491,100.000
"210667",607877.590,6422545.975,100.000
"210668",607886.528,6422550.460,100.000
"210669",607895.466,6422554.944,100.000
"210670",607904.404,6422559.429,100.000
"210671",607913.342,6422563.913,100.000
"210672",607922.280,6422568.398,100.000
"210673",607931.219,6422572.882,100.000
"210674",607940.157,6422577.367,100.000
"210675",607949.095,6422581.851,100.000
"210676",607958.033,6422586.336,100.000
"210677",607966.971,6422590.820,100.000
"210678",607975.909,6422595.305,100.000
"210679",607984.847,6422599.789,100.000
"210680",607993.785,6422604.274,100.000
"210681",608002.723,6422608.758,100.000
"210682",608011.661,6422613.243,100.000
"210683",608020.599,6422617.727,100.000
"210684",608029.537,6422622.212,100.000
"210685",608038.475,6422626.697,100.000
"210686",608047.413,6422631.181,100.000
"210687",608056.351,6422635.666,100.000
"210688",608065.290,6422640.150,100.000
"210689",608074.228,6422644.635,100.000
"210690",608083.166,6422649.119,100.000
"210691",608092.104,6422653.604,100.000
"210692",608101.042,6422658.088,100.000
"210693",608109.980,6422662.573,100.000
"210694",608118.918,6422667.057,100.000
"210695",608127.856,6422671.542,100.000
"210696",608136.794,6422676.026,100.000
"210697",608145.732,6422680.511,100.000
"210698",608154.670,6422684.995,100.000
"210699",608163.608,6422689.480,100.000
"210700",608172.546,6422693.964,100.000
"210701",608181.484,6422698.449,100.000
"210702",608190.422,6422702.934,100.000
"210703",608199.360,6422707.418,100.000
"210704",608208.299,6422711.903,100.000
"210705",608217.237,6422716.387,100.000
"210706",608226.175,6422720.872,100.000
"210707",608235.113,6422725.356,100.000
"210708",608244.051,6422729.841,100.000
"210709",608252.989,6422734.325,100.000
"210710",608261.927,6422738.810,100.000
"210711",608270.865,6422743.294,100.000
"210712",608279.803,6422747.779,100.000
"210713",608288.741,6422752.263,100.000
"210714",608297.679,6422756.748,100.000
"210715",608306.617,6422761.232,100.000
"210716",608315.555,6422765.717,100.000
"210717",608324.493,6422770.201,100.000
"210718",608333.431,6422774.686,100.000
"210719",608342.370,6422779.170,100.000
"210720",608351.308,6422783.655,100.000
"210721",608360.246,6422788.140,100.000
"210722",608369.184,6422792.624,100.000
"210723",608378.122,6422797.109,100.000
"210724",608387.060,6422801.593,100.000
"210725",608395.998,6422806.078,100.000
"210726",608404.936,6422810.562,100.000
"210727",608413.874,6422815.047,100.000
"210728",608422.812,6422819.531,100.000
"210729",608431.750,6422824.016,100.000
"210730",608440.688,6422828.500,100.000
"210731",608449.626,6422832.985,100.000
"210732",608458.564,6422837.469,100.000
"210733",608467.502,6422841.954,100.000
"210734",608476.441,6422846.438,100.000
"210735",608485.379,6422850.923,100.000
"210736",608494.317,6422855.407,100.000
"210737",608503.255,6422859.892,100.000
"210738",608512.193,6422864.377,100.000
"210739",608521.131,6422868.861,100.000
"210740",608530.069,6422873.346,100.000
"210741",608539.007,6422877.830,100.000
"210742",608547.945,6422882.315,100.000
"210743",608556.883,6422886.799,100.000
"210744",608565.821,6422891.284,100.000
"210745",608574.759,6422895.768,100.000
"210746",608583.697,6422900.253,100.000
"210747",608592.635,6422904.737,100.000
"210748",608601.573,6422909.222,100.000
"210749",608610.511,6422913.706,100.000
"210750",608619.450,6422918.191,100.000
"210751",608628.388,6422922.675,100.000
"210752",608637.326,6422927.160,100.000
"210753",608646.264,6422931.644,100.000
"210754",608655.202,6422936.129,100.000
"210755",608664.140,6422940.613,100.000
"210756",608673.078,6422945.098,100.000
"210757",608682.016,6422949.583,100.000
"210758",608690.954,6422954.067,100.000
"210759",608699.892,6422958.552,100.000
"210760",608708.830,6422963.036,100.000
"210761",608717.768,6422967.521,100.000
"210762",608726.706,6422972.005,100.000
"210763",608735.644,6422976.490,100.000
"210764",608744.582,6422980.974,100.000
"210765",608753.521,6422985.459,100.000
"210766",608762.459,6422989.943,100.000
"210767",608771.397,6422994.428,100.000
"210768",608780.335,6422998.912,100.000
"210769",608789.273,6423003.397,100.000
"210770",608798.211,6423007.881,100.000
"210771",608807.149,6423012.366,100.000
"210772",608816.087,6423016.850,100.000
"210773",608825.025,6423021.335,100.000
"210774",608833.963,6423025.820,100.000
"210775",608842.901,6423030.304,100.000
"210776",608851.839,6423034.789,100.000
"210777",608860.777,6423039.273,100.000
"210778",608869.715,6423043.758,100.000
"210779",608878.653,6423048.242,100.000
"210780",608887.592,6423052.727,100.000
"210781",608896.530,6423057.211,100.000
"210782",608905.468,6423061.696,100.000
"210783",608914.406,6423066.180,100.000
"210784",608923.344,6423070.665,100.000
"210785",608932.282,6423075.149,100.000
"210786",608941.220,6423079.634,100.000
"210787",608950.158,6423084.118,100.000
"210788",608959.096,6423088.603,100.000
"210789",608968.034,6423093.087,100.000
"210790",608976.972,6423097.572,100.000
"210791",608985.910,6423102.056,100.000
"210792",608994.848,6423106.541,100.000
"210793",609003.786,6423111.026,100.000
"210794",609012.724,6423115.510,100.000
"210795",609021.662,6423119.995,100.000
"210796",609030.601,6423124.479,100.000
"210797",609039.539,6423128.964,100.000
"210798",609048.477,6423133.448,100.000
"210799",609057.415,6423137.933,100.000
"210800",609066.353,6423142.417,100.000
"210801",609075.291,6423146.902,100.000
"210802",609084.229,6423151.386,100.000
"210803",609093.167,6423155.871,100.000
"210804",609102.105,6423160.355,100.000
"210805",609111.043,6423164.840,100.000
"210806",609119.981,6423169.324,100.000
"210807",609128.919,6423173.809,100.000
"210808",609137.857,6423178.293,100.000
"210809",609146.795,6423182.778,100.000
"210810",609155.733,6423187.263,100.000
"210811",609164.672,6423191.747,100.000
"210812",609173.610,6423196.232,100.000
"210813",609182.548,6423200.716,100.000
"210814",609191.486,6423205.201,100.000
"210815",609200.424,6423209.685,100.000
"210816",609209.362,6423214.170,100.000
"210817",609218.300,6423218.654,100.000
"210818",609227.238,6423223.139,100.000
"210819",609236.176,6423227.623,100.000
"210820",609245.114,6423232.108,100.000
"210821",609254.052,6423236.592,100.000
"210822",609262.990,6423241.077,100.000
"210823",609271.928,6423245.561,100.000
"210824",609280.866,6423250.046,100.000
"210825",609289.804,6423254.530,100.000
"210826",609298.743,6423259.015,100.000
"210827",609307.681,6423263.499,100.000
"210828",609316.619,6423267.984,100.000
"210829",609325.557,6423272.469,100.000
"210830",609334.495,6423276.953,100.000
"210831",609343.433,6423281.438,100.000
"210832",609349.614,6423289.196,100.000
"210833",609355.555,6423297.240,100.000
"210834",609361.497,6423305.284,100.000
"210835",609367.438,6423313.327,100.000
"210836",609373.379,6423321.371,100.000
"210837",609379.321,6423329.415,100.000
"210838",609385.262,6423337.458,100.000
"210839",609391.203,6423345.502,100.000
"210840",609397.144,6423353.546,100.000
"210841",609403.086,6423361.590,100.000
"210842",609409.027,6423369.633,100.000
"210843",609414.968,6423377.677,100.000
"210844",609420.910,6423385.721,100.000
"210845",609426.851,6423393.764,100.000
"210846",609432.792,6423401.808,100.000
"210847",609438.733,6423409.852,100.000
"210848",609444.675,6423417.895,100.000
"210849",609450.616,6423425.939,100.000
"210850",609456.557,6423433.983,100.000
"210851",609462.499,6423442.026,100.000
"210852",609468.440,6423450.070,100.000
"210853",609474.381,6423458.114,100.000
"210854",609480.322,6423466.158,100.000
"210855",609486.264,6423474.201,100.000
"210856",609492.205,6423482.245,100.000
"210857",609498.146,6423490.289,100.000
"210858",609504.088,6423498.332,100.000
"210859",609510.029,6423506.376,100.000
"210860",609515.970,6423514.420,100.000
"210861",609521.912,6423522.463,100.000
"210862",609527.853,6423530.507,100.000
"210863",609533.794,6423538.551,100.000
"210864",609539.735,6423546.595,100.000
"210865",609545.677,6423554.638,100.000
"210866",609551.618,6423562.682,100.000
"210867",609557.559,6423570.726,100.000
"210868",609563.501,6423578.769,100.000
"210869",609569.442,6423586.813,100.000
"210870",609575.383,6423594.857,100.000
