Filename	Latitude	Longitude
Line 1_Milpulling Rd_GRMN0288_frame_000990_sec_0_00_33.jpg	-31.834103820389107	148.48622217725924
Line 1_Milpulling Rd_GRMN0288_frame_001019_sec_0_00_34.jpg	-31.83406999872531	148.48598567731872
Line 1_Milpulling Rd_GRMN0288_frame_001049_sec_0_00_35.jpg	-31.83403434083515	148.48574957483387
Line 1_Milpulling Rd_GRMN0288_frame_001079_sec_0_00_36.jpg	-31.833999208054465	148.48551354618138
Line 1_Milpulling Rd_GRMN0288_frame_001109_sec_0_00_37.jpg	-31.833972622423445	148.4852737597527
Line 1_Milpulling Rd_GRMN0288_frame_001139_sec_0_00_38.jpg	-31.83394917508025	148.4850361596951
Line 1_Milpulling Rd_GRMN0288_frame_001169_sec_0_00_39.jpg	-31.833917473968068	148.48480128114647
Line 1_Milpulling Rd_GRMN0288_frame_001199_sec_0_00_40.jpg	-31.833888281892044	148.48456027379524
Line 1_Milpulling Rd_GRMN0288_frame_001229_sec_0_00_41.jpg	-31.833859985517314	148.48431346304636
Line 1_Milpulling Rd_GRMN0288_frame_001259_sec_0_00_42.jpg	-31.833828910346153	148.48405990288128
Line 1_Milpulling Rd_GRMN0288_frame_001289_sec_0_00_43.jpg	-31.833794273003015	148.48381533979855
Line 1_Milpulling Rd_GRMN0288_frame_001319_sec_0_00_44.jpg	-31.833761197331402	148.48357217685916
Line 1_Milpulling Rd_GRMN0288_frame_001349_sec_0_00_45.jpg	-31.833734141654354	148.48332788003486
Line 1_Milpulling Rd_GRMN0288_frame_001379_sec_0_00_46.jpg	-31.833696659317237	148.4830860188251
Line 1_Milpulling Rd_GRMN0288_frame_001409_sec_0_00_47.jpg	-31.833660931558356	148.48284655894588
Line 1_Milpulling Rd_GRMN0288_frame_001439_sec_0_00_48.jpg	-31.83362630421203	148.48260692554268
Line 1_Milpulling Rd_GRMN0288_frame_001469_sec_0_00_49.jpg	-31.83359332515017	148.48236110071196
Line 1_Milpulling Rd_GRMN0288_frame_001499_sec_0_00_50.jpg	-31.833560017112603	148.48211074690127
Line 1_Milpulling Rd_GRMN0288_frame_001529_sec_0_00_51.jpg	-31.83352667334305	148.48186603889266
Line 1_Milpulling Rd_GRMN0288_frame_001559_sec_0_00_52.jpg	-31.833486857408673	148.48161866205163
Line 1_Milpulling Rd_GRMN0288_frame_001589_sec_0_00_53.jpg	-31.833453432806806	148.4813696515559
Line 1_Milpulling Rd_GRMN0288_frame_001619_sec_0_00_54.jpg	-31.83341858367525	148.48112125069252
Line 1_Milpulling Rd_GRMN0288_frame_001649_sec_0_00_55.jpg	-31.833390221376852	148.48087063419868
Line 1_Milpulling Rd_GRMN0288_frame_001679_sec_0_00_56.jpg	-31.833357920676434	148.48062397077007
Line 1_Milpulling Rd_GRMN0288_frame_001709_sec_0_00_57.jpg	-31.833325575202743	148.48038130065845
Line 1_Milpulling Rd_GRMN0288_frame_001739_sec_0_00_58.jpg	-31.83328798672562	148.48013420676338
Line 1_Milpulling Rd_GRMN0288_frame_001769_sec_0_00_59.jpg	-31.833250398248495	148.47988711286834
Line 1_Milpulling Rd_GRMN0288_frame_001799_sec_0_01_00.jpg	-31.83321280977137	148.4796400189733
Line 1_Milpulling Rd_GRMN0289_frame_000000_sec_0_00_00.jpg	-31.8332193419337	148.479652041569
Line 1_Milpulling Rd_GRMN0289_frame_000030_sec_0_00_01.jpg	-31.833192817484957	148.47941324315957
Line 1_Milpulling Rd_GRMN0289_frame_000060_sec_0_00_02.jpg	-31.833155137896572	148.47916354961723
Line 1_Milpulling Rd_GRMN0289_frame_000090_sec_0_00_03.jpg	-31.833113880325147	148.47891451011455
Line 1_Milpulling Rd_GRMN0289_frame_000120_sec_0_00_04.jpg	-31.833080157078793	148.47866023678287
Line 1_Milpulling Rd_GRMN0289_frame_000150_sec_0_00_05.jpg	-31.833047836879267	148.4784149833026
Line 1_Milpulling Rd_GRMN0289_frame_000180_sec_0_00_06.jpg	-31.833012033496093	148.4781686359834
Line 1_Milpulling Rd_GRMN0289_frame_000210_sec_0_00_07.jpg	-31.83298006474974	148.47792082099247
Line 1_Milpulling Rd_GRMN0289_frame_000240_sec_0_00_08.jpg	-31.83294784538448	148.47766591943838
Line 1_Milpulling Rd_GRMN0289_frame_000270_sec_0_00_09.jpg	-31.832915599364803	148.47741042545059
Line 1_Milpulling Rd_GRMN0289_frame_000300_sec_0_00_10.jpg	-31.832889553438918	148.47715388322243
Line 1_Milpulling Rd_GRMN0289_frame_000330_sec_0_00_11.jpg	-31.832859901618257	148.47690052888325
Line 1_Milpulling Rd_GRMN0289_frame_000360_sec_0_00_12.jpg	-31.83282719157637	148.47664259500823
Line 1_Milpulling Rd_GRMN0289_frame_000390_sec_0_00_13.jpg	-31.8327953825891	148.47639012261254
Line 1_Milpulling Rd_GRMN0289_frame_000420_sec_0_00_14.jpg	-31.832756540849818	148.47613074956433
Line 1_Milpulling Rd_GRMN0289_frame_000450_sec_0_00_15.jpg	-31.832724006660303	148.47588100908328
Line 1_Milpulling Rd_GRMN0289_frame_000480_sec_0_00_16.jpg	-31.832692745178957	148.47562288083105
Line 1_Milpulling Rd_GRMN0289_frame_000510_sec_0_00_17.jpg	-31.83265850443392	148.47537240374865
Line 1_Milpulling Rd_GRMN0289_frame_000540_sec_0_00_18.jpg	-31.832628687825036	148.47512055270337
Line 1_Milpulling Rd_GRMN0289_frame_000570_sec_0_00_19.jpg	-31.832601614864505	148.47487917962468
Line 1_Milpulling Rd_GRMN0289_frame_000600_sec_0_00_20.jpg	-31.832567283511192	148.47463432420088
Line 1_Milpulling Rd_GRMN0289_frame_000630_sec_0_00_21.jpg	-31.832532217400136	148.47439219934856
Line 1_Milpulling Rd_GRMN0289_frame_000660_sec_0_00_22.jpg	-31.832497281543862	148.47414700940212
Line 1_Milpulling Rd_GRMN0289_frame_000690_sec_0_00_23.jpg	-31.8324571470637	148.47390062436432
Line 1_Milpulling Rd_GRMN0289_frame_000720_sec_0_00_24.jpg	-31.832415807098194	148.47365223571617
Line 1_Milpulling Rd_GRMN0289_frame_000750_sec_0_00_25.jpg	-31.832375418394808	148.4734024065547
Line 1_Milpulling Rd_GRMN0289_frame_000780_sec_0_00_26.jpg	-31.8323335781135	148.47315405193712
Line 1_Milpulling Rd_GRMN0289_frame_000810_sec_0_00_27.jpg	-31.832283304464102	148.47291202599138
Line 1_Milpulling Rd_GRMN0289_frame_000840_sec_0_00_28.jpg	-31.832232468724204	148.47267433684357
Line 1_Milpulling Rd_GRMN0289_frame_000870_sec_0_00_29.jpg	-31.832181925177615	148.47243976274507
Line 1_Milpulling Rd_GRMN0289_frame_000900_sec_0_00_30.jpg	-31.83213021336121	148.4722031448032
Line 1_Milpulling Rd_GRMN0289_frame_000930_sec_0_00_31.jpg	-31.83207773359489	148.47197151577106
Line 1_Milpulling Rd_GRMN0289_frame_000960_sec_0_00_32.jpg	-31.832029197514053	148.47173807926504
Line 1_Milpulling Rd_GRMN0289_frame_000990_sec_0_00_33.jpg	-31.831979456953707	148.4715041544286
Line 1_Milpulling Rd_GRMN0289_frame_001019_sec_0_00_34.jpg	-31.83193176752883	148.47128029387287
Line 1_Milpulling Rd_GRMN0289_frame_001049_sec_0_00_35.jpg	-31.83188394742183	148.47103646671258
Line 1_Milpulling Rd_GRMN0289_frame_001079_sec_0_00_36.jpg	-31.83183886554554	148.470789326216
Line 1_Milpulling Rd_GRMN0289_frame_001109_sec_0_00_37.jpg	-31.831783910396545	148.47055631368605
Line 1_Milpulling Rd_GRMN0289_frame_001139_sec_0_00_38.jpg	-31.831729302456583	148.4703193689282
Line 1_Milpulling Rd_GRMN0289_frame_001169_sec_0_00_39.jpg	-31.831677453327906	148.47008176597149
Line 1_Milpulling Rd_GRMN0289_frame_001199_sec_0_00_40.jpg	-31.8316260519633	148.46984583999824
Line 1_Milpulling Rd_GRMN0289_frame_001229_sec_0_00_41.jpg	-31.83156672944875	148.46959867691518
Line 1_Milpulling Rd_GRMN0289_frame_001259_sec_0_00_42.jpg	-31.831507072390053	148.46935342815854
Line 1_Milpulling Rd_GRMN0289_frame_001289_sec_0_00_43.jpg	-31.831456796818404	148.46910811398774
Line 1_Milpulling Rd_GRMN0289_frame_001319_sec_0_00_44.jpg	-31.83140469671319	148.4688647116948
Line 1_Milpulling Rd_GRMN0289_frame_001349_sec_0_00_45.jpg	-31.831352885750082	148.46862908226203
Line 1_Milpulling Rd_GRMN0289_frame_001379_sec_0_00_46.jpg	-31.83129753291609	148.46839113091255
Line 1_Milpulling Rd_GRMN0289_frame_001409_sec_0_00_47.jpg	-31.83125055417603	148.46817248333628
Line 1_Milpulling Rd_GRMN0289_frame_001439_sec_0_00_48.jpg	-31.8312040462391	148.46794208388707
Line 1_Milpulling Rd_GRMN0289_frame_001469_sec_0_00_49.jpg	-31.8311558676185	148.46772302918984
Line 1_Milpulling Rd_GRMN0289_frame_001499_sec_0_00_50.jpg	-31.83111186881274	148.46751553186263
Line 1_Milpulling Rd_GRMN0289_frame_001529_sec_0_00_51.jpg	-31.831070934911306	148.46730774440815
Line 1_Milpulling Rd_GRMN0289_frame_001559_sec_0_00_52.jpg	-31.831035112207783	148.46710243075415
Line 1_Milpulling Rd_GRMN0289_frame_001589_sec_0_00_53.jpg	-31.83099082800936	148.46691024223668
Line 1_Milpulling Rd_GRMN0289_frame_001619_sec_0_00_54.jpg	-31.830955837902604	148.46671969367424
Line 1_Milpulling Rd_GRMN0289_frame_001649_sec_0_00_55.jpg	-31.83092461384084	148.46652892941663
Line 1_Milpulling Rd_GRMN0289_frame_001679_sec_0_00_56.jpg	-31.830888790511533	148.4663391983362
Line 1_Milpulling Rd_GRMN0289_frame_001709_sec_0_00_57.jpg	-31.830842157077985	148.4661339923449
Line 1_Milpulling Rd_GRMN0289_frame_001739_sec_0_00_58.jpg	-31.830792738298875	148.46593656893774
Line 1_Milpulling Rd_GRMN0289_frame_001769_sec_0_00_59.jpg	-31.83074331951976	148.46573914553056
Line 1_Milpulling Rd_GRMN0289_frame_001799_sec_0_01_00.jpg	-31.830693900740652	148.46554172212336
Line 1_Milpulling Rd_GRMN0290_frame_000000_sec_0_00_00.jpg	-31.8306993227452	148.465521913022
Line 1_Milpulling Rd_GRMN0290_frame_000030_sec_0_00_01.jpg	-31.830655939355484	148.46530409241979
Line 1_Milpulling Rd_GRMN0290_frame_000060_sec_0_00_02.jpg	-31.83060693221168	148.4650774729999
Line 1_Milpulling Rd_GRMN0290_frame_000090_sec_0_00_03.jpg	-31.83055397870022	148.4648519217693
Line 1_Milpulling Rd_GRMN0290_frame_000120_sec_0_00_04.jpg	-31.830497467741374	148.4646195850524
Line 1_Milpulling Rd_GRMN0290_frame_000150_sec_0_00_05.jpg	-31.830450784228777	148.46438480978833
Line 1_Milpulling Rd_GRMN0290_frame_000180_sec_0_00_06.jpg	-31.830397429559387	148.46414702659462
Line 1_Milpulling Rd_GRMN0290_frame_000210_sec_0_00_07.jpg	-31.8303453352768	148.46390883109524
Line 1_Milpulling Rd_GRMN0290_frame_000240_sec_0_00_08.jpg	-31.830294588133683	148.46367128133747
Line 1_Milpulling Rd_GRMN0290_frame_000270_sec_0_00_09.jpg	-31.83024557151833	148.46343112648512
Line 1_Milpulling Rd_GRMN0290_frame_000300_sec_0_00_10.jpg	-31.83019457459446	148.46318825287773
Line 1_Milpulling Rd_GRMN0290_frame_000330_sec_0_00_11.jpg	-31.830136883547517	148.46294780205952
Line 1_Milpulling Rd_GRMN0290_frame_000360_sec_0_00_12.jpg	-31.830082286931606	148.46270116590003
Line 1_Milpulling Rd_GRMN0290_frame_000390_sec_0_00_13.jpg	-31.83002968093382	148.46245771251662
Line 1_Milpulling Rd_GRMN0290_frame_000420_sec_0_00_14.jpg	-31.829977135453344	148.46221687026275
Line 1_Milpulling Rd_GRMN0290_frame_000450_sec_0_00_15.jpg	-31.829922996740816	148.4619847150987
Line 1_Milpulling Rd_GRMN0290_frame_000480_sec_0_00_16.jpg	-31.829867376610657	148.46173639141034
Line 1_Milpulling Rd_GRMN0290_frame_000510_sec_0_00_17.jpg	-31.829807167304704	148.4614949501868
Line 1_Milpulling Rd_GRMN0290_frame_000540_sec_0_00_18.jpg	-31.829753789082197	148.46125047538408
Line 1_Milpulling Rd_GRMN0290_frame_000570_sec_0_00_19.jpg	-31.829704070817684	148.46100690172034
Line 1_Milpulling Rd_GRMN0290_frame_000600_sec_0_00_20.jpg	-31.82965184133503	148.46075873393522
Line 1_Milpulling Rd_GRMN0290_frame_000630_sec_0_00_21.jpg	-31.82959753858852	148.46050714331642
Line 1_Milpulling Rd_GRMN0290_frame_000660_sec_0_00_22.jpg	-31.829542445763934	148.4602494241857
Line 1_Milpulling Rd_GRMN0290_frame_000690_sec_0_00_23.jpg	-31.829488713238373	148.4599966172684
Line 1_Milpulling Rd_GRMN0290_frame_000720_sec_0_00_24.jpg	-31.829433539360718	148.45973650149998
Line 1_Milpulling Rd_GRMN0290_frame_000750_sec_0_00_25.jpg	-31.829379661241532	148.45948248775673
Line 1_Milpulling Rd_GRMN0290_frame_000780_sec_0_00_26.jpg	-31.82932216163722	148.45922697415534
Line 1_Milpulling Rd_GRMN0290_frame_000810_sec_0_00_27.jpg	-31.829269944643602	148.45897337012033
Line 1_Milpulling Rd_GRMN0290_frame_000840_sec_0_00_28.jpg	-31.829216720312875	148.4587150479109
Line 1_Milpulling Rd_GRMN0290_frame_000870_sec_0_00_29.jpg	-31.829165255092132	148.4584598812372
Line 1_Milpulling Rd_GRMN0290_frame_000900_sec_0_00_30.jpg	-31.82910978365688	148.4581957214515
Line 1_Milpulling Rd_GRMN0290_frame_000930_sec_0_00_31.jpg	-31.82905118568802	148.45793334273577
Line 1_Milpulling Rd_GRMN0290_frame_000960_sec_0_00_32.jpg	-31.828991463705865	148.45767576634876
Line 1_Milpulling Rd_GRMN0290_frame_000990_sec_0_00_33.jpg	-31.82893000440673	148.45741809516235
Line 1_Milpulling Rd_GRMN0290_frame_001019_sec_0_00_34.jpg	-31.828878907305178	148.45716172815813
Line 1_Milpulling Rd_GRMN0290_frame_001049_sec_0_00_35.jpg	-31.828825626256908	148.45691127636857
Line 1_Milpulling Rd_GRMN0290_frame_001079_sec_0_00_36.jpg	-31.82877066083998	148.4566597470997
Line 1_Milpulling Rd_GRMN0290_frame_001109_sec_0_00_37.jpg	-31.82871231287809	148.45641260523686
Line 1_Milpulling Rd_GRMN0290_frame_001139_sec_0_00_38.jpg	-31.82866720733699	148.45617528875113
Line 1_Milpulling Rd_GRMN0290_frame_001169_sec_0_00_39.jpg	-31.828611432245	148.45592952077487
Line 1_Milpulling Rd_GRMN0290_frame_001199_sec_0_00_40.jpg	-31.828559255791852	148.45568084384524
Line 1_Milpulling Rd_GRMN0290_frame_001229_sec_0_00_41.jpg	-31.828508715564404	148.45543383577146
Line 1_Milpulling Rd_GRMN0290_frame_001259_sec_0_00_42.jpg	-31.828454145424104	148.45518716287694
Line 1_Milpulling Rd_GRMN0290_frame_001289_sec_0_00_43.jpg	-31.82839581040666	148.4549502534526
Line 1_Milpulling Rd_GRMN0290_frame_001319_sec_0_00_44.jpg	-31.82834381381233	148.4547080963328
Line 1_Milpulling Rd_GRMN0290_frame_001349_sec_0_00_45.jpg	-31.828294022323576	148.45447249615287
Line 1_Milpulling Rd_GRMN0290_frame_001379_sec_0_00_46.jpg	-31.828248212425997	148.45423699623728
Line 1_Milpulling Rd_GRMN0290_frame_001409_sec_0_00_47.jpg	-31.82820261450113	148.4540157883267
Line 1_Milpulling Rd_GRMN0290_frame_001439_sec_0_00_48.jpg	-31.82816620043201	148.45379166909441
Line 1_Milpulling Rd_GRMN0290_frame_001469_sec_0_00_49.jpg	-31.828118421709128	148.45356637429305
Line 1_Milpulling Rd_GRMN0290_frame_001499_sec_0_00_50.jpg	-31.82806816415305	148.45332963505206
Line 1_Milpulling Rd_GRMN0290_frame_001529_sec_0_00_51.jpg	-31.828012970857316	148.45309977602574
Line 1_Milpulling Rd_GRMN0290_frame_001559_sec_0_00_52.jpg	-31.827958701767074	148.45286246752696
Line 1_Milpulling Rd_GRMN0290_frame_001589_sec_0_00_53.jpg	-31.82790956591346	148.45262353524743
Line 1_Milpulling Rd_GRMN0290_frame_001619_sec_0_00_54.jpg	-31.82785369610323	148.45238577878084
Line 1_Milpulling Rd_GRMN0290_frame_001649_sec_0_00_55.jpg	-31.827802260029095	148.4521493595105
Line 1_Milpulling Rd_GRMN0290_frame_001679_sec_0_00_56.jpg	-31.827750731865844	148.45192105967777
Line 1_Milpulling Rd_GRMN0290_frame_001709_sec_0_00_57.jpg	-31.827702325863733	148.45167833594996
Line 1_Milpulling Rd_GRMN0290_frame_001739_sec_0_00_58.jpg	-31.827654165627408	148.45143938063035
Line 1_Milpulling Rd_GRMN0290_frame_001769_sec_0_00_59.jpg	-31.827606005391083	148.45120042531073
Line 1_Milpulling Rd_GRMN0290_frame_001799_sec_0_01_00.jpg	-31.827557845154757	148.45096146999114
Line 1_Milpulling Rd_GRMN0291_frame_000000_sec_0_00_00.jpg	-31.8275501579046	148.450978724286
Line 1_Milpulling Rd_GRMN0291_frame_000030_sec_0_00_01.jpg	-31.82750316451307	148.45073993870088
Line 1_Milpulling Rd_GRMN0291_frame_000060_sec_0_00_02.jpg	-31.827448376622097	148.45050308799355
Line 1_Milpulling Rd_GRMN0291_frame_000090_sec_0_00_03.jpg	-31.827393937250626	148.45026973983275
Line 1_Milpulling Rd_GRMN0291_frame_000120_sec_0_00_04.jpg	-31.82734402310103	148.45003160376106
Line 1_Milpulling Rd_GRMN0291_frame_000150_sec_0_00_05.jpg	-31.827296076016513	148.44978855857616
Line 1_Milpulling Rd_GRMN0291_frame_000180_sec_0_00_06.jpg	-31.8272404735722	148.4495497735778
Line 1_Milpulling Rd_GRMN0291_frame_000210_sec_0_00_07.jpg	-31.827189039364438	148.44931139971158
Line 1_Milpulling Rd_GRMN0291_frame_000240_sec_0_00_08.jpg	-31.827137348502887	148.44907221883508
Line 1_Milpulling Rd_GRMN0291_frame_000270_sec_0_00_09.jpg	-31.827084818528935	148.44883628552768
Line 1_Milpulling Rd_GRMN0291_frame_000300_sec_0_00_10.jpg	-31.827031556982554	148.4486006635241
Line 1_Milpulling Rd_GRMN0291_frame_000330_sec_0_00_11.jpg	-31.82697993275711	148.44837940340827
Line 1_Milpulling Rd_GRMN0291_frame_000360_sec_0_00_12.jpg	-31.82692619428043	148.44815742865163
Line 1_Milpulling Rd_GRMN0291_frame_000390_sec_0_00_13.jpg	-31.826876111906028	148.4479382057586
Line 1_Milpulling Rd_GRMN0291_frame_000420_sec_0_00_14.jpg	-31.826832954157155	148.44772645549898
Line 1_Milpulling Rd_GRMN0291_frame_000450_sec_0_00_15.jpg	-31.826787572773142	148.44751057229027
Line 1_Milpulling Rd_GRMN0291_frame_000480_sec_0_00_16.jpg	-31.826742878034683	148.44731654807876
Line 1_Milpulling Rd_GRMN0291_frame_000510_sec_0_00_17.jpg	-31.826699756244174	148.44711478007932
Line 1_Milpulling Rd_GRMN0291_frame_000540_sec_0_00_18.jpg	-31.826656985990684	148.44690925430552
Line 1_Milpulling Rd_GRMN0291_frame_000570_sec_0_00_19.jpg	-31.826619720971213	148.4467057155449
Line 1_Milpulling Rd_GRMN0291_frame_000600_sec_0_00_20.jpg	-31.826573102921248	148.44650235883904
Line 1_Milpulling Rd_GRMN0291_frame_000630_sec_0_00_21.jpg	-31.826523935850695	148.44628368160667
Line 1_Milpulling Rd_GRMN0291_frame_000660_sec_0_00_22.jpg	-31.826474779844254	148.44606380911537
Line 1_Milpulling Rd_GRMN0291_frame_000690_sec_0_00_23.jpg	-31.8264258906338	148.4458456934713
Line 1_Milpulling Rd_GRMN0291_frame_000720_sec_0_00_24.jpg	-31.82636741437015	148.44563248828052
Line 1_Milpulling Rd_GRMN0291_frame_000750_sec_0_00_25.jpg	-31.826309141702964	148.44541940395692
Line 1_Milpulling Rd_GRMN0291_frame_000780_sec_0_00_26.jpg	-31.82625216186042	148.4452238591012
Line 1_Milpulling Rd_GRMN0291_frame_000810_sec_0_00_27.jpg	-31.826185474768284	148.44502942694362
Line 1_Milpulling Rd_GRMN0291_frame_000840_sec_0_00_28.jpg	-31.82612268961971	148.44483111932888
Line 1_Milpulling Rd_GRMN0291_frame_000870_sec_0_00_29.jpg	-31.82607120218688	148.44463985980528
Line 1_Milpulling Rd_GRMN0291_frame_000900_sec_0_00_30.jpg	-31.826037622522595	148.44444437027008
Line 1_Milpulling Rd_GRMN0291_frame_000930_sec_0_00_31.jpg	-31.826006481153915	148.44425156822442
Line 1_Milpulling Rd_GRMN0291_frame_000960_sec_0_00_32.jpg	-31.825985622704014	148.44405351340762
Line 1_Milpulling Rd_GRMN0291_frame_000990_sec_0_00_33.jpg	-31.825970612391796	148.44384894258363
Line 1_Milpulling Rd_GRMN0291_frame_001019_sec_0_00_34.jpg	-31.825949196509125	148.4436483684989
Line 1_Milpulling Rd_GRMN0291_frame_001049_sec_0_00_35.jpg	-31.825920910432963	148.4434428941145
Line 1_Milpulling Rd_GRMN0291_frame_001079_sec_0_00_36.jpg	-31.825886004860536	148.44323969686045
Line 1_Milpulling Rd_GRMN0291_frame_001109_sec_0_00_37.jpg	-31.82585031599924	148.44304232476904
Line 1_Milpulling Rd_GRMN0291_frame_001139_sec_0_00_38.jpg	-31.825806347798572	148.44283600727067
Line 1_Milpulling Rd_GRMN0291_frame_001169_sec_0_00_39.jpg	-31.825761707232328	148.44262960106389
Line 1_Milpulling Rd_GRMN0291_frame_001199_sec_0_00_40.jpg	-31.825716270754164	148.44242227600805
Line 1_Milpulling Rd_GRMN0291_frame_001229_sec_0_00_41.jpg	-31.825664067825276	148.44221478617706
Line 1_Milpulling Rd_GRMN0291_frame_001259_sec_0_00_42.jpg	-31.825609922303784	148.44200745712862
Line 1_Milpulling Rd_GRMN0291_frame_001289_sec_0_00_43.jpg	-31.825562173507187	148.44178985827892
Line 1_Milpulling Rd_GRMN0291_frame_001319_sec_0_00_44.jpg	-31.82551359375657	148.44156825302434
Line 1_Milpulling Rd_GRMN0291_frame_001349_sec_0_00_45.jpg	-31.82546501498114	148.4413449865638
Line 1_Milpulling Rd_GRMN0291_frame_001379_sec_0_00_46.jpg	-31.82541655831315	148.44112151328164
Line 1_Milpulling Rd_GRMN0291_frame_001409_sec_0_00_47.jpg	-31.825371130303505	148.4408883346895
Line 1_Milpulling Rd_GRMN0291_frame_001439_sec_0_00_48.jpg	-31.825322893291712	148.4406542432833
Line 1_Milpulling Rd_GRMN0291_frame_001469_sec_0_00_49.jpg	-31.82526389775521	148.44042000093762
Line 1_Milpulling Rd_GRMN0291_frame_001499_sec_0_00_50.jpg	-31.82520941970964	148.44018662807258
Line 1_Milpulling Rd_GRMN0291_frame_001529_sec_0_00_51.jpg	-31.82515353336461	148.4399509272288
Line 1_Milpulling Rd_GRMN0291_frame_001559_sec_0_00_52.jpg	-31.82510196590979	148.43971427164658
Line 1_Milpulling Rd_GRMN0291_frame_001589_sec_0_00_53.jpg	-31.82505219179672	148.43947936009656
Line 1_Milpulling Rd_GRMN0291_frame_001619_sec_0_00_54.jpg	-31.825005615337762	148.439241126155
Line 1_Milpulling Rd_GRMN0291_frame_001649_sec_0_00_55.jpg	-31.824958435228098	148.4390052444149
Line 1_Milpulling Rd_GRMN0291_frame_001679_sec_0_00_56.jpg	-31.82490638804066	148.43876802975808
Line 1_Milpulling Rd_GRMN0291_frame_001709_sec_0_00_57.jpg	-31.8248603122132	148.4385334301674
Line 1_Milpulling Rd_GRMN0291_frame_001739_sec_0_00_58.jpg	-31.824810222211337	148.43829506216855
Line 1_Milpulling Rd_GRMN0291_frame_001769_sec_0_00_59.jpg	-31.824760132209473	148.4380566941697
Line 1_Milpulling Rd_GRMN0291_frame_001799_sec_0_01_00.jpg	-31.82471004220761	148.43781832617086
Line 1_Milpulling Rd_GRMN0292_frame_000000_sec_0_00_00.jpg	-31.8247156497091	148.437841432169
Line 1_Milpulling Rd_GRMN0292_frame_000030_sec_0_00_01.jpg	-31.82468461914922	148.43761187262803
Line 1_Milpulling Rd_GRMN0292_frame_000060_sec_0_00_02.jpg	-31.82466707775365	148.43738099562
Line 1_Milpulling Rd_GRMN0292_frame_000090_sec_0_00_03.jpg	-31.82464668106284	148.43716194438724
Line 1_Milpulling Rd_GRMN0292_frame_000120_sec_0_00_04.jpg	-31.82462350644173	148.4369492043929
Line 1_Milpulling Rd_GRMN0292_frame_000150_sec_0_00_05.jpg	-31.824595974152928	148.4367249509319
Line 1_Milpulling Rd_GRMN0292_frame_000180_sec_0_00_06.jpg	-31.824566023349803	148.4365043823238
Line 1_Milpulling Rd_GRMN0292_frame_000210_sec_0_00_07.jpg	-31.82453649365344	148.43627191099358
Line 1_Milpulling Rd_GRMN0292_frame_000240_sec_0_00_08.jpg	-31.824507588744215	148.43604272067526
Line 1_Milpulling Rd_GRMN0292_frame_000270_sec_0_00_09.jpg	-31.824483790677064	148.43580715013653
Line 1_Milpulling Rd_GRMN0292_frame_000300_sec_0_00_10.jpg	-31.82445409493516	148.4355747316961
Line 1_Milpulling Rd_GRMN0292_frame_000330_sec_0_00_11.jpg	-31.82442495206367	148.43534155368792
Line 1_Milpulling Rd_GRMN0292_frame_000360_sec_0_00_12.jpg	-31.824393231757032	148.4351072134454
Line 1_Milpulling Rd_GRMN0292_frame_000390_sec_0_00_13.jpg	-31.82436106863431	148.4348659905694
Line 1_Milpulling Rd_GRMN0292_frame_000420_sec_0_00_14.jpg	-31.824326753541794	148.43462453987433
Line 1_Milpulling Rd_GRMN0292_frame_000450_sec_0_00_15.jpg	-31.82429263433442	148.4343788478521
Line 1_Milpulling Rd_GRMN0292_frame_000480_sec_0_00_16.jpg	-31.824265949204552	148.43414255194372
Line 1_Milpulling Rd_GRMN0292_frame_000510_sec_0_00_17.jpg	-31.82423904773776	148.43390463321467
Line 1_Milpulling Rd_GRMN0292_frame_000540_sec_0_00_18.jpg	-31.824214037731245	148.4336634852738
Line 1_Milpulling Rd_GRMN0292_frame_000570_sec_0_00_19.jpg	-31.82419326486068	148.433417259576
Line 1_Milpulling Rd_GRMN0292_frame_000600_sec_0_00_20.jpg	-31.824174121767268	148.4331769281999
Line 1_Milpulling Rd_GRMN0292_frame_000630_sec_0_00_21.jpg	-31.8241461633425	148.43293916042896
Line 1_Milpulling Rd_GRMN0292_frame_000660_sec_0_00_22.jpg	-31.824121056105938	148.43270570766194
Line 1_Milpulling Rd_GRMN0292_frame_000690_sec_0_00_23.jpg	-31.824087632847906	148.432463037567
Line 1_Milpulling Rd_GRMN0292_frame_000720_sec_0_00_24.jpg	-31.824056506901996	148.43221227005085
Line 1_Milpulling Rd_GRMN0292_frame_000750_sec_0_00_25.jpg	-31.824025330832182	148.43196218297828
Line 1_Milpulling Rd_GRMN0292_frame_000780_sec_0_00_26.jpg	-31.823989079352454	148.43170996338176
Line 1_Milpulling Rd_GRMN0292_frame_000810_sec_0_00_27.jpg	-31.823955801604296	148.43146067652827
Line 1_Milpulling Rd_GRMN0292_frame_000840_sec_0_00_28.jpg	-31.823923730179693	148.4312141148001
Line 1_Milpulling Rd_GRMN0292_frame_000870_sec_0_00_29.jpg	-31.823893666304663	148.43097124655705
Line 1_Milpulling Rd_GRMN0292_frame_000900_sec_0_00_30.jpg	-31.82385712992404	148.43072098698497
Line 1_Milpulling Rd_GRMN0292_frame_000930_sec_0_00_31.jpg	-31.823822313174606	148.43047144951262
Line 1_Milpulling Rd_GRMN0292_frame_000960_sec_0_00_32.jpg	-31.823795617148328	148.43022137492903
Line 1_Milpulling Rd_GRMN0292_frame_000990_sec_0_00_33.jpg	-31.823773337714364	148.42996474561286
